PM10_GRIMM,PM25_GRIMM,PM1_GRIMM,PM10_OPC_N2_1,PM25_OPC_N2_1,PM1_OPC_N2_1,PM10_OPC_N2_2,PM25_OPC_N2_2,PM1_OPC_N2_2,PM25_NOVA,PM10_NOVA,PM25_EVM7,Temperature_dht11_1,RH_dht11_1,Temperature_dht11_2,RH_dht11_2,Temperature_kestrel,RH_kestrel,Wind_Speed_KESTREL
63.63,39.76,32.02,35.3092098236,28.2230726878,25.3306095335,28.1339618458,26.1988133823,23.8515564414,37.7055555556,41.3240740741,52.25,49.2222222222,24.5555555556,42.2352941176,39.7647058824,39.7583333333,42.5166666667,0.9
77.63,41.42,32.89,32.2527242899,25.9141327143,23.1074146032,33.9350203276,25.7505280972,23.171163559,34.5092592593,37.8722222222,54.6666666667,49.625,23.5,43.1875,39.3125,40.1166666667,45.9166666667,1.3666666667
99.72,44.34,34.53,40.7248504427,27.0832361645,23.8403804567,38.4140556335,25.2051727295,22.490675354,38.7407407407,43.0759259259,57.0833333333,50.8888888889,21.6666666667,44.3333333333,37.6,41.7083333333,42.9166666667,0
61.68,40.43,32.67,33.2429210438,27.5505216262,24.6430402643,29.5142408259,25.2484412474,22.8354345209,37.4833333333,41.3759259259,56.0833333333,51.9411764706,20.4705882353,44.9411764706,36.8235294118,42.5583333333,41.0916666667,1.6666666667
89.23,41.21,32.54,31.2399297602,28.0695633608,25.103529874,27.7529539532,25.0914205975,22.9011822806,234.9148148148,252.9611111111,52.5,51.3529411765,21.3529411765,43.5,38.8333333333,41.6333333333,41.3666666667,2.1416666667
75.54,42.53,33.56,33.8382895975,27.3276857488,24.4734046039,29.7007656097,24.8668963114,22.6922634125,155.0611111111,167.1148148148,55.0833333333,50.2352941176,23.2941176471,42,42.2666666667,41.3666666667,43.0083333333,1.6583333333
60.89,40.82,33.01,36.7347304696,27.1063496439,24.2476535596,30.5347688338,25.433913848,23.1246178571,42.3740740741,46.5296296296,59.25,51.5263157895,21.8421052632,42.7058823529,40.8235294118,42.3916666667,41.7833333333,0.4083333333
102.09,56.85,43.23,38.7510498762,32.6195806265,28.387212038,36.9345827664,29.6189726661,26.3534984589,44.6592592593,48.987037037,118.5,51.875,21.1875,44,39.2941176471,41.5583333333,42.025,0.0583333333
91.58,42.82,34.27,37.6148416996,30.628791213,26.9740287066,32.2487059699,28.0717585882,25.4236622916,30.6796296296,36.837037037,65.5833333333,52.25,20.375,44.6111111111,36.7222222222,42.1083333333,41.4833333333,0.1833333333
109.26,46.5,35.75,55.6686065462,30.2375616498,26.3959409926,51.1297199025,26.793613546,23.634958716,26.8037037037,31.9351851852,66.4166666667,52.1666666667,20.1666666667,45.8823529412,34.1176470588,42.35,41.025,0.3916666667
67.45,40.11,32.58,37.2677365471,28.5934921713,25.4312523113,29.9558718064,24.3216557222,22.0843759425,47.9611111111,54.887037037,60.4166666667,52,20.2352941176,46.1176470588,32.8823529412,42.5333333333,41.15,1.4
76.91,41.53,32.93,35.6717984816,26.5641515395,23.8646535312,29.6556153017,23.8805027008,21.7777459762,144.2981481481,155.4518518519,51.5833333333,50.7058823529,21.8823529412,46,33.4117647059,40.55,42.2916666667,0.4
70.78,40.19,32.61,37.7062737147,28.2564101749,25.1613970863,37.078353246,24.8226991018,22.4116273244,46.1981481481,50.912962963,53.5833333333,49.8333333333,23.9444444444,45,35.4,41.7333333333,43.7,0
63.04,39.32,31.54,30.13348916,26.759942784,24.2025459514,26.7335850398,23.3987993664,21.432428254,210.2407407407,226.2777777778,54.6666666667,50.2352941176,22.4117647059,44.4444444444,36.5555555556,41.6666666667,41.975,0.25
64.33,41.92,34.84,33.1221763823,26.9387690226,24.3362123701,30.4496477842,24.0150221586,21.9951531887,210.2777777778,226.2555555556,57.5833333333,50,22.9444444444,43.5,38.6875,41.625,42.025,0.0833333333
79.77,40.34,32.68,31.0609029532,27.1553887129,24.3570386171,26.7719414655,24.5583569022,22.4345935373,302.6055555556,324.5907407407,54,49,25.4375,42.9411764706,40.1176470588,40.575,42.85,0.3333333333
64.35,41.82,32.42,33.9991122352,27.6690682305,24.756737815,28.2099263509,24.6145614624,22.5506239573,224.9611111111,241.9537037037,56,49.2777777778,24.6666666667,42,41.2666666667,41.2416666667,43.2,0.1416666667
60.04,39.99,32.3,34.5410532422,27.7311332491,24.9296613269,25.6364180621,23.6945194918,21.589643815,41.6672727273,45.6981818182,53.25,50.7222222222,22.1666666667,43.2941176471,39.2941176471,41.5166666667,42.6333333333,0.075
63.77,40.39,32.19,32.4670687283,27.5226387697,24.777483323,26.3318278664,24.5160840687,22.5233340012,213.5851851852,230.0611111111,49.4166666667,51.2941176471,20.8823529412,42.6842105263,39.1578947368,41.375,41.6666666667,0.6833333333
103.43,44.6,33.71,34.9684791565,28.5847530365,25.5365210772,29.7263511658,24.3874169668,22.3048472087,260.9222222222,280.2648148148,54.8333333333,49.4375,24.125,42,39.7333333333,39.8833333333,43.5916666667,0.3916666667
91.33,49,38.05,44.3646644354,33.5693602562,29.3376556635,40.0950363384,29.3803471958,26.2675452513,57.9888888889,63.7481481481,65.25,49,25.3125,43.2352941176,39.4705882353,39.8416666667,45.8,0.275
97.61,46.61,35.14,40.002421697,30.8003691567,27.4616480933,33.6076975928,28.0117630429,25.3548486498,36.2259259259,40.2111111111,62.75,49.3888888889,24.5,44,38.2222222222,40.1833333333,45.2,0.5916666667
80.58,41.82,33.16,41.5744389927,29.9098182005,26.2689340255,37.6833270391,27.9800879161,24.9747613271,49.962962963,55.4240740741,55.8333333333,49.6470588235,24.6470588235,44.7777777778,36.4444444444,40.825,45.0833333333,0.2833333333
86.28,40.11,31.89,37.992429479,27.1240030925,24.0819569906,30.8226041158,23.5566408793,21.3699414571,50.4018518519,55.1537037037,54.5,50.2666666667,23.4666666667,45.3333333333,35.2,41.5916666667,43.2333333333,0.2166666667
105.99,42.79,33.23,36.8513396768,26.9326498368,24.1709297405,30.3844648249,23.803790373,21.5220485014,65.037037037,71.8074074074,56.5833333333,51.4117647059,21.0588235294,45.3529411765,34.5882352941,42.2833333333,41.5583333333,0.05
91.11,42.95,33.02,46.1569917467,31.0293464661,26.9836815728,38.3783494164,26.474617341,23.5342514936,31.4296296296,37.9962962963,56.25,52.7222222222,20.7222222222,46.7647058824,33,42.9416666667,40.5166666667,0.2333333333
61.27,37.29,30.68,28.4540548325,25.4844005108,22.8387756348,21.2805806328,20.5128720227,18.8488398159,163.9888888889,176.7018518519,49.0833333333,53,21,46.1764705882,33.0588235294,42.7333333333,40.3166666667,0.0916666667
60.12,39.24,31.12,33.6056199604,26.3253538344,23.7764309777,24.122484684,21.7114697695,19.9819836617,147.8481481481,159.0777777778,51.6666666667,52.6666666667,20.6666666667,43.6875,38,42.625,39.8916666667,0
93.47,42.16,32.54,34.7319966485,25.6908376357,23.0682638954,25.8175204595,22.3469441732,20.4050280253,102.1222222222,110.1888888889,58.1666666667,52.9411764706,20.9411764706,42.2777777778,39.8888888889,42.8666666667,39.4333333333,0.125
125.11,38.23,30.61,60.9315203498,28.3559627533,24.046837975,70.6307475832,25.484011862,21.7167935901,99.2518518519,111.9388888889,56.3333333333,52.3529411765,20.3529411765,42.7777777778,39.4444444444,42.225,39.875,0.2333333333
201.54,45.45,31.46,144.9849264482,32.6383323669,24.5546376845,141.7123685724,30.8799566381,23.0190373589,122.6314814815,138.2277777778,49.4166666667,52,20,43,38.6470588235,42.175,40.3416666667,0.275
78.02,38.88,30.61,34.9309975119,24.768856273,21.9885390787,27.4516255856,22.4630591869,20.2479656935,56.7592592593,67.2055555556,49.5833333333,52.3529411765,20.3529411765,44.125,36.875,41.4083333333,40.7583333333,0.3333333333
75.3,39.78,31.47,31.8930211067,24.6670491695,21.8720914126,29.2208080292,21.9935355187,19.8066351414,72.1092592593,79.4814814815,48.75,53.5,21.5,44.3125,36.6875,42.9666666667,40.025,1.8916666667
79.76,42.86,33.11,33.0039014255,25.7002372742,22.9110532648,25.1932622194,22.3786293268,20.4128354788,135.6425925926,146.812962963,53.8333333333,52.8823529412,20.8823529412,43.4375,39,42.325,40.0583333333,1.1333333333
81.28,41.44,33.48,36.9169099707,26.9952432733,23.9061260223,27.7587828106,24.3052513335,22.1365428501,56.5574074074,62.7296296296,63.1666666667,52.4736842105,20.4736842105,43.6666666667,38.7777777778,42.375,40.1416666667,1.9333333333
81.27,42.89,33.99,31.916030435,28.6562806298,25.7012573691,28.6122843424,26.2643344879,24.0532072703,98.8444444444,107.3518518519,60,52.1176470588,20.1176470588,44,38.2,42.875,39.9083333333,2.675
114.44,48.16,37.4,33.7182443282,26.156599718,23.3825188805,32.3649375704,24.5298461914,22.1807221307,90.5611111111,98.3074074074,64.5,52,20,44.1666666667,37.2222222222,42.3583333333,39.6666666667,2.0166666667
83.04,41.12,32.18,64.3967401716,31.1580943002,27.1647479799,53.1945042329,27.865410973,24.5481374404,133.1277777778,144.5185185185,54.3333333333,51.8333333333,20.0555555556,45,34.7647058824,42.4666666667,39.3833333333,2.1916666667
99.53,43.02,31.06,33.3687673456,25.1584011527,22.1277607189,33.7135094961,23.2103921254,20.9841599782,50.5148148148,55.6722222222,53.5833333333,51.8235294118,20.1764705882,45.4666666667,33.3333333333,42.575,40.4583333333,1.0833333333
127.4,44.87,31.59,59.496025422,27.9937277401,23.2883678885,43.7903193368,24.3062562943,20.752937105,40.5277777778,47.0092592593,49.9166666667,51.8823529412,19.8823529412,46,31.7222222222,42.05,39.625,0.1333333333
90.42,39.15,30.4,31.2112495899,24.3004976511,21.2938623428,29.0660461187,21.2297631502,18.9701108933,51.5666666667,57.4777777778,46.1666666667,52.0625,20.0625,46,31.625,43.2,38.8916666667,0.4083333333
62.46,39.83,31.99,30.2583106756,25.1435524225,22.5739820004,24.8024386238,21.19522364,19.3388293771,117.5962962963,127.3592592593,55.8333333333,52.0625,20.0625,45.1176470588,34.2352941176,43.4416666667,37.5916666667,0.8166666667
85.2,40.97,32.38,31.1893946999,26.1063818681,23.1705475857,27.8418970669,23.0956860711,20.9112671123,111.5055555556,120.3981481481,64.6666666667,52,20,44,37.9411764706,43.1916666667,37.8666666667,0.4583333333
70.59,38.38,31.19,33.1369660321,26.3967034957,23.5547326032,27.5999647028,24.0628618352,21.8642045189,53.9018518519,59.0555555556,51,52,20,44,37.6470588235,43.2583333333,37.8583333333,0.325
77.68,38.2,30.59,32.9547382804,25.2527893291,22.4577293396,33.655797734,22.5730184667,20.3916468901,25.9814814815,29.1518518519,52.6666666667,52,20,44.8823529412,35.2352941176,42.5083333333,38.575,0.1333333333
75.69,39.66,31.24,35.0557788213,24.3801807828,21.8424432543,28.8260201216,21.3217308521,19.4525533915,23.3314814815,26.0351851852,48.6666666667,52.5,20.5,45.8125,32.8125,42.7166666667,39.7416666667,0.0833333333
68.13,36.67,29.69,36.6147839228,24.8526368671,22.1823743184,32.5501257579,21.797498703,19.6913511488,39.0481481481,44.1259259259,49,53.8333333333,21.8333333333,47.4444444444,31.0555555556,43.475,38.6,0.0666666667
53.38,35.97,29.3,33.7978414959,24.0680921343,21.6523565716,24.5732552024,21.6061355367,19.7133165247,261.0537037037,279.6777777778,46.4166666667,51.4444444444,20.0555555556,47,30.2941176471,41.2666666667,39.5166666667,0.8166666667
52.54,36.46,30.01,33.0983804067,23.8076645533,21.5603576236,21.9573307037,20.7582046721,19.0215515561,128.55,138,49.4166666667,49.9444444444,22.6111111111,46.1111111111,33.0555555556,40.55,42.8916666667,0.7166666667
77.34,42.31,34.73,34.3577073041,26.5087103002,23.8981903301,27.8168610965,24.2646058027,22.4126501644,145.9518518519,157.2555555556,56,50,22.5294117647,42.9411764706,40.7647058824,42.3166666667,41.45,0.1583333333
74.33,39.21,31.11,31.3084513012,25.5760979903,22.7210061927,30.0102638668,22.5611455705,20.4960546494,82.2555555556,89.3277777778,50.9166666667,51,20.9473684211,42.8333333333,40.1111111111,42.125,40.5916666667,0.5416666667
70.09,40.1,31.68,33.7697474956,25.6161528826,22.763099432,25.4905370824,23.7731117922,21.5730407939,85.0709090909,92.2636363636,52.9166666667,51,20.75,43.7058823529,39.0588235294,42.0833333333,40.525,1.8416666667
80.26,44.72,35.68,34.219580482,26.0155316521,23.2046706256,30.3473175273,23.5910199109,21.2422650281,42.5685185185,46.75,55.75,50.0588235294,22.4117647059,44.8823529412,35.5882352941,40.5666666667,42.0833333333,0.825
77.28,41.6,32.21,35.0859722561,26.2118668026,23.3439595964,28.7737942802,23.5340973536,21.4112012651,42.2037037037,46.3611111111,51.9166666667,50.4444444444,21.6111111111,46,33.2777777778,41.95,42.9833333333,2.725
95.32,43.72,32.45,43.7047066159,27.5266136593,23.5408313539,33.7332994673,23.9303154416,21.2035039266,36.9148148148,41.35,55.5,52.1666666667,20.3333333333,46.3888888889,33.0555555556,43.35,39.65,2.9333333333
93.43,40.87,31.75,39.1137005301,24.981614169,21.8465200312,27.6383783976,22.2258771261,20.0858942668,40.5462962963,46.8018518519,62.9166666667,53,21,47,31.5333333333,43.4916666667,38.4833333333,1.75
81.18,37.06,29.63,36.366949418,23.2234357946,20.5313934999,23.9495812466,20.0815679651,18.0951735848,55.4740740741,60.7018518519,48.5,52.0588235294,20.0588235294,47.8947368421,29.6842105263,43.05,38.2833333333,1.275
60.68,34.9,28.55,34.5327084859,22.7899439494,20.1411116282,28.7645141377,19.7896266264,17.9878922631,52.7925925926,57.6833333333,49.1666666667,52.8,20.8,48,28.8823529412,43.775,37.6416666667,2.925
69.21,34.18,26.66,28.25202624,20.0825483534,17.9088771608,21.5306227628,17.0050991844,15.454361579,89.7203703704,96.8851851852,44.4166666667,53,21,47.8235294118,28.5882352941,43.7,36.2583333333,2.8
59.91,32.33,25.31,24.3934794532,18.2500239478,16.1931391292,19.1343257162,16.3687085046,14.6921233601,77.8444444444,84.437037037,40.25,52.2777777778,20.2777777778,47.5555555556,27.1666666667,43.2333333333,35.2583333333,1.7
57.74,32.04,25.33,22.7222903967,18.6166793108,16.5840920806,21.1084819121,16.6078341989,15.008564949,54.8574074074,59.6074074074,39.5,51.5625,19.5625,48.4117647059,26.3529411765,42.3916666667,36.5333333333,0.7416666667
62,36.15,28.3,31.4191929499,20.2027558221,17.8631185955,19.3820484386,16.3836895999,14.8275663712,52.9055555556,57.6425925926,44.9166666667,52,20,49.4117647059,24.4705882353,42.4916666667,36.8583333333,0.225
70.58,36.15,28.98,27.0820264816,21.1141045888,18.623322063,23.5494416181,19.2862110699,17.2364301682,44.2907407407,48.6592592593,59.9166666667,52.5,20.5,49,25.4117647059,43.725,35.7083333333,0.175
128.91,38.39,29.09,29.3133662939,21.5482084751,18.9955042601,20.2218325933,18.7255637911,16.8525772624,28.6203703704,31.8,50.4166666667,53,21,49.6111111111,24.6111111111,43.7333333333,34.6916666667,0.125
67.39,38.46,29.6,49.2300112107,24.752823437,21.1581315433,31.2730800404,20.4171125749,18.0921444612,168.8277777778,183.7814814815,46.9166666667,53.0588235294,21.0588235294,46.8235294118,30.7058823529,43.625,36.15,0.1583333333
77.67,40.91,31.92,32.3521155189,22.6308076522,20.0129019793,24.3811848584,20.2267249612,18.3281887279,86.1018518519,93.4018518519,57.6666666667,53,21,45.4705882353,32.8823529412,43.3166666667,36.875,0.2083333333
202.49,54.29,35.22,44.6768840552,28.2149640322,23.6398451328,44.8871630563,25.1087496016,21.2143875758,46.537037037,53.2740740741,56.6666666667,53.25,21.25,47.6111111111,30.0555555556,43.4,37.175,0.7416666667
68.03,37.37,30.07,50.8676716654,25.0562927848,21.5032027395,32.6618580538,21.7078990936,19.2021786185,47.2407407407,62.5222222222,48.5833333333,52.6315789474,20.6315789474,48.0588235294,28.9411764706,42.8666666667,38.8166666667,2.1166666667
51.75,35.88,28.98,31.1637796255,22.9203197773,20.6518661792,24.4589442147,19.8667091793,18.2391511069,93.2537037037,100.6925925926,45.8333333333,53.2307692308,21.2307692308,48.0555555556,28.8333333333,43.875,36.9083333333,1.9333333333
81.91,40.15,30.76,30.5074462891,23.2458687951,20.6926324508,27.9865264893,20.2310940238,18.2786305371,43.4074074074,47.5537037037,49.75,53,21,48.2352941176,28.6470588235,43.3166666667,37.3333333333,0.5166666667
88.79,41.09,31.49,42.1566821828,26.0110692417,22.6078389112,28.7666306496,22.213518858,19.8955795765,25.65,33.7685185185,55,53.1176470588,21.1176470588,49.5625,25.9375,43.15,37.325,1.5333333333
71.79,37.77,29.63,35.9538002014,23.0106833322,20.3639309747,30.6140776316,20.305987676,18.3007722219,25.2351851852,28.6537037037,49.0833333333,53.7857142857,21.7857142857,50.8666666667,23.9333333333,44.05,37.0583333333,2.8333333333
58.25,35.45,27.89,29.4205738516,20.9114570618,18.8622305253,24.479724323,19.5175808738,17.8010024463,113.9796296296,122.8796296296,48.0833333333,54,22,50.2352941176,24.6470588235,44.075,36.1916666667,2.6833333333
53.68,33.97,27.39,32.0558674756,21.1682890724,18.9882349127,22.9798641205,18.0313617388,16.5734180874,134.687037037,144.7074074074,44.4166666667,52.6470588235,20.6470588235,49,26.6666666667,43.3583333333,36.1333333333,1.8166666667
59.96,35.88,28.68,29.6005946889,20.4524662915,18.3723933837,19.4685221911,17.7105183601,16.3284373283,59.3851851852,64.3222222222,45.3333333333,51.1176470588,19.1176470588,49.375,25.75,42.8916666667,37.3666666667,1.9916666667
58.59,36.58,29.52,33.6825296614,23.1881136364,20.9636775123,23.5699341032,19.4906809065,17.9669684304,135.2518518519,144.9055555556,46,50.9444444444,19.5555555556,50,25.1666666667,41.725,39.025,1.4666666667
67.32,37.69,29.83,27.9170817207,21.9970518,19.8196979972,21.9501296282,19.5448551178,17.9336516261,65.3703703704,70.8259259259,45.8333333333,50.4705882353,20.2352941176,49.75,25.9375,42.5416666667,39.8583333333,2.925
76.12,40.16,31.51,28.4422462688,22.4613768634,20.0965505488,26.9856480916,19.401865387,17.6905879339,116.9462962963,126.1277777778,52.8333333333,50.2941176471,20.6470588235,49.9333333333,25.8666666667,42.5333333333,39.0916666667,0.875
79.73,41.12,31.7,32.9441977108,24.0488851211,21.1092897303,23.1024495231,20.3814811707,18.2491078907,45.6185185185,50.3425925926,56.6666666667,50.7058823529,20.1764705882,49.3333333333,26.6111111111,43.2333333333,38.775,0.8083333333
70.85,39.15,30.56,27.1798262066,22.0781441794,19.77352545,33.1984620094,18.8708162308,17.2331098318,145.4203703704,157.1592592593,51.0833333333,51.8888888889,19.8888888889,48.5,28.3125,43.7916666667,37.2416666667,0.2
75.33,40.13,30.38,31.4195814133,22.7523201704,20.2643918991,21.8365331537,18.7164919236,17.1541739632,226.5240740741,244.5166666667,48.9166666667,51,19.25,46.8235294118,30.5882352941,43.1916666667,37.5833333333,0.3333333333
70.82,36.35,28.89,31.9014336081,24.3007796793,21.4693255705,23.3978215456,20.9189429283,18.9898815155,190.25,205.1518518519,48.5833333333,50.0588235294,21.5294117647,46,31.875,42.15,38.4083333333,0.3916666667
214.49,47.85,30.79,29.1497710546,23.2515277863,20.5399425295,23.0639601814,20.0679479175,18.1858655082,74.3703703704,81.0111111111,45.9166666667,50,21.0555555556,46.7222222222,30.8333333333,42.675,39.1166666667,0.1333333333
314.24,48.71,32.02,148.8178619147,30.3975149393,22.3715257645,119.1543258219,26.3110017215,19.3292580212,64.4796296296,122.3537037037,54.0833333333,51.0625,19.75,47.1764705882,29.8823529412,42.7833333333,38.4166666667,0.1
104.76,38.43,29.12,45.2728953642,24.0460573084,20.7865633123,33.0042796135,20.4640673531,18.0619912677,43.5611111111,50.9759259259,45.5,52,20,47.7222222222,28.7777777778,42.3416666667,38.6083333333,0.1333333333
84.69,39.52,30.54,31.2336156633,23.4662293328,20.527759446,28.2629076305,19.8142251968,17.7695441999,51.15,56.3851851852,48.3333333333,52,20,49.1578947368,26.4736842105,42.725,38.3583333333,1.025
190.28,47.07,35.77,58.9802094628,26.1766634548,22.1325718375,44.4260940552,23.1121507532,20.0035440221,107.9240740741,118.3944444444,75.9166666667,51.6470588235,19.6470588235,48.8823529412,26.8823529412,41.9583333333,38.7166666667,0.8333333333
